node_id	patch_id	donor_id	region	section_id	x	y	n_cells	mean_n_transcripts	mapped_confidence_mean	dominant_mapped_cell_type	dominant_mapped_cell_type_fraction	celltype_fraction__unknown	embed_1	embed_2
H19.33.004__1417642343__35_3	H19.33.004__1417642343__35_3	H19.33.004	CN	1417642343	5329.504014756944	511.8883327907986	18	185.66666666666666		unknown	1.0	1.0	-1.080316052691507	0.7811381138496308
H19.33.004__1417642343__34_5	H19.33.004__1417642343__34_5	H19.33.004	CN	1417642343	5174.2610546875	806.4258618164063	25	331.44		unknown	1.0	1.0	0.42005745333894684	0.10766385872472949
H19.33.004__1417642343__35_5	H19.33.004__1417642343__35_5	H19.33.004	CN	1417642343	5308.684872581845	826.1855381556919	21	326.5238095238095		unknown	1.0	1.0	0.60233955484704	0.43807920705829373
H19.33.004__1417642343__35_6	H19.33.004__1417642343__35_6	H19.33.004	CN	1417642343	5338.530649038462	999.0157235952524	13	406.0		unknown	1.0	1.0	0.014669772560322371	-0.10280098364200577
H19.33.004__1417642343__34_4	H19.33.004__1417642343__34_4	H19.33.004	CN	1417642343	5177.331570095486	678.4382697211372	18	202.27777777777777		unknown	1.0	1.0	-0.26958470061815865	-0.4006422324441382
H19.33.004__1417642343__34_3	H19.33.004__1417642343__34_3	H19.33.004	CN	1417642343	5160.028962787829	534.5331163908306	19	226.10526315789474		unknown	1.0	1.0	-0.253918565681515	-0.28995200136315075
H19.33.004__1417642343__32_4	H19.33.004__1417642343__32_4	H19.33.004	CN	1417642343	4848.9337972005205	697.3114166259766	12	161.41666666666666		unknown	1.0	1.0	-0.5961801348742548	1.0230480387436085
H19.33.004__1417642343__38_5	H19.33.004__1417642343__38_5	H19.33.004	CN	1417642343	5785.840876116072	834.0228079659598	35	155.94285714285715		unknown	1.0	1.0	-0.7841396117841923	0.9499235522280206
H19.33.004__1417642343__39_6	H19.33.004__1417642343__39_6	H19.33.004	CN	1417642343	5934.607201360887	975.3914046748991	31	294.4193548387097		unknown	1.0	1.0	-0.8826050408415139	0.24534177214753777
H19.33.004__1417642343__39_7	H19.33.004__1417642343__39_7	H19.33.004	CN	1417642343	5928.525358072917	1111.057568359375	15	234.4		unknown	1.0	1.0	-0.026281407612867923	-1.2135733807640299
H19.33.004__1417642343__39_5	H19.33.004__1417642343__39_5	H19.33.004	CN	1417642343	5928.484922466856	835.9543494022254	66	201.62121212121212		unknown	1.0	1.0	-1.3767263804499354	1.7120515409713135
H19.33.004__1417642343__40_6	H19.33.004__1417642343__40_6	H19.33.004	CN	1417642343	6074.325127963362	966.6195142022494	58	223.6206896551724		unknown	1.0	1.0	-1.4987845482246278	1.5360592374944535
H19.33.004__1417642343__40_5	H19.33.004__1417642343__40_5	H19.33.004	CN	1417642343	6034.556260850694	872.9394192165798	18	166.33333333333334		unknown	1.0	1.0	-2.993714159349985	-0.5499503654217758
H19.33.004__1417642343__40_7	H19.33.004__1417642343__40_7	H19.33.004	CN	1417642343	6077.237760416667	1090.835359700521	15	218.26666666666668		unknown	1.0	1.0	-1.2614983098815866	-0.2919171219537459
H19.33.004__1417642343__37_6	H19.33.004__1417642343__37_6	H19.33.004	CN	1417642343	5638.66552734375	982.793662331321	11	139.0909090909091		unknown	1.0	1.0	-1.6891765820881766	0.35036660167280903
H19.33.004__1417642343__38_8	H19.33.004__1417642343__38_8	H19.33.004	CN	1417642343	5767.850204467773	1296.5271339416504	32	306.625		unknown	1.0	1.0	0.08386868462555033	1.2982282478140763
H19.33.004__1417642343__37_7	H19.33.004__1417642343__37_7	H19.33.004	CN	1417642343	5617.3494059244795	1133.279993693034	24	158.625		unknown	1.0	1.0	-1.9170380597293568	-0.010061084975722978
H19.33.004__1417642343__37_8	H19.33.004__1417642343__37_8	H19.33.004	CN	1417642343	5634.940582275391	1280.2850036621094	16	264.1875		unknown	1.0	1.0	-0.10998682348912822	0.5625295601640976
H19.33.004__1417642343__39_12	H19.33.004__1417642343__39_12	H19.33.004	CN	1417642343	5911.102062690548	1883.4858547303734	41	292.0487804878049		unknown	1.0	1.0	0.5302987265519163	0.07896202431666545
H19.33.004__1417642343__39_13	H19.33.004__1417642343__39_13	H19.33.004	CN	1417642343	5910.807899876645	2032.3043566252056	38	208.28947368421052		unknown	1.0	1.0	0.37901874232127764	1.9226140653734347
H19.33.004__1417642343__39_11	H19.33.004__1417642343__39_11	H19.33.004	CN	1417642343	5929.607778188345	1721.9840186866554	37	469.27027027027026		unknown	1.0	1.0	1.239805539291821	0.4809550307825187
H19.33.004__1417642343__39_8	H19.33.004__1417642343__39_8	H19.33.004	CN	1417642343	5930.321126302083	1287.3391171409971	21	236.28571428571428		unknown	1.0	1.0	-0.19040293964831967	0.5489784814376116
H19.33.004__1417642343__38_9	H19.33.004__1417642343__38_9	H19.33.004	CN	1417642343	5767.7767299107145	1451.9098214285714	35	172.68571428571428		unknown	1.0	1.0	-0.17250465744560683	0.8983368966773438
H19.33.004__1417642343__39_9	H19.33.004__1417642343__39_9	H19.33.004	CN	1417642343	5920.3038330078125	1423.4284423828126	20	233.7		unknown	1.0	1.0	-0.4922358926218045	-1.022120300243364
H19.33.004__1417642343__36_7	H19.33.004__1417642343__36_7	H19.33.004	CN	1417642343	5474.583569335938	1125.1739990234375	20	336.15		unknown	1.0	1.0	0.5591002716081023	-0.9857156954540345
H19.33.004__1417642343__36_8	H19.33.004__1417642343__36_8	H19.33.004	CN	1417642343	5463.065335181452	1257.755827872984	31	169.16129032258064		unknown	1.0	1.0	-0.23921071500293997	0.5401141415724453
H19.33.004__1417642343__37_9	H19.33.004__1417642343__37_9	H19.33.004	CN	1417642343	5626.228310861895	1424.5928128150201	31	317.5483870967742		unknown	1.0	1.0	0.6603875593145024	0.0225085102169471
H19.33.004__1417642343__36_10	H19.33.004__1417642343__36_10	H19.33.004	CN	1417642343	5480.3382568359375	1588.3688354492188	36	283.6388888888889		unknown	1.0	1.0	0.6980682435689575	0.9723645554939108
H19.33.004__1417642343__37_10	H19.33.004__1417642343__37_10	H19.33.004	CN	1417642343	5622.942496744791	1572.5478963216146	30	278.8		unknown	1.0	1.0	0.45086502013948676	1.462091565171392
H19.33.004__1417642343__36_9	H19.33.004__1417642343__36_9	H19.33.004	CN	1417642343	5472.02498046875	1402.2565185546875	25	297.68		unknown	1.0	1.0	-0.4471307419595504	0.161360730811362
H19.33.004__1417642343__33_10	H19.33.004__1417642343__33_10	H19.33.004	CN	1417642343	5045.542585100447	1583.4478934151787	28	378.67857142857144		unknown	1.0	1.0	0.6496218926625555	-0.1617621881131964
H19.33.004__1417642343__33_11	H19.33.004__1417642343__33_11	H19.33.004	CN	1417642343	5007.745817764946	1725.9644350798233	23	330.30434782608694		unknown	1.0	1.0	0.39778020835314	-0.6681821785334613
H19.33.004__1417642343__33_12	H19.33.004__1417642343__33_12	H19.33.004	CN	1417642343	5017.738362630208	1877.8829956054688	30	332.73333333333335		unknown	1.0	1.0	-0.08145163913423059	0.6255021801223779
H19.33.004__1417642343__33_13	H19.33.004__1417642343__33_13	H19.33.004	CN	1417642343	5021.965968276515	2024.234600645123	33	319.0		unknown	1.0	1.0	0.3576984130849284	0.699663904249125
H19.33.004__1417642343__33_14	H19.33.004__1417642343__33_14	H19.33.004	CN	1417642343	5007.806556438578	2171.764395878233	29	280.7586206896552		unknown	1.0	1.0	0.2820447605329147	-0.0042211383668164385
H19.33.004__1417642343__32_11	H19.33.004__1417642343__32_11	H19.33.004	CN	1417642343	4862.104964192708	1729.727587890625	30	314.3		unknown	1.0	1.0	0.863075091964183	-0.8099144451776199
H19.33.004__1417642343__32_12	H19.33.004__1417642343__32_12	H19.33.004	CN	1417642343	4895.74195240162	1868.8150634765625	27	381.1111111111111		unknown	1.0	1.0	1.0693531769693214	0.2783698467496383
H19.33.004__1417642343__32_9	H19.33.004__1417642343__32_9	H19.33.004	CN	1417642343	4896.446599786932	1439.4714022549715	22	420.72727272727275		unknown	1.0	1.0	0.9529498156188587	0.273472417593782
H19.33.004__1417642343__33_9	H19.33.004__1417642343__33_9	H19.33.004	CN	1417642343	5020.277162905092	1424.246138961227	27	460.962962962963		unknown	1.0	1.0	0.6554273732903511	-0.8918522603492456
H19.33.004__1417642343__32_14	H19.33.004__1417642343__32_14	H19.33.004	CN	1417642343	4893.045276988636	2181.6870672052555	22	291.04545454545456		unknown	1.0	1.0	-0.5044074447931386	-0.014513430791373017
H19.33.004__1417642343__33_15	H19.33.004__1417642343__33_15	H19.33.004	CN	1417642343	5029.383165147569	2327.7392306857637	36	278.25		unknown	1.0	1.0	0.46316979994388585	0.5750712204381787
H19.33.004__1417642343__32_15	H19.33.004__1417642343__32_15	H19.33.004	CN	1417642343	4890.168328536184	2338.412045127467	19	340.63157894736844		unknown	1.0	1.0	0.4318781933903989	-0.4634373513538113
H19.33.004__1417642343__33_16	H19.33.004__1417642343__33_16	H19.33.004	CN	1417642343	5022.566615513393	2473.7808663504466	21	369.95238095238096		unknown	1.0	1.0	0.11810514135847908	-0.493243512228151
H19.33.004__1417642343__32_16	H19.33.004__1417642343__32_16	H19.33.004	CN	1417642343	4875.695904356061	2485.5636763139205	33	343.6969696969697		unknown	1.0	1.0	0.6841468349085642	0.14904686175374723
H19.33.004__1417642343__32_13	H19.33.004__1417642343__32_13	H19.33.004	CN	1417642343	4880.01255859375	2026.7445263671875	25	385.88		unknown	1.0	1.0	1.0989561720726169	0.7732502084151756
H19.33.004__1417642343__38_10	H19.33.004__1417642343__38_10	H19.33.004	CN	1417642343	5766.1294177827385	1581.1352364676338	21	242.9047619047619		unknown	1.0	1.0	-0.5390083347719048	0.11767576464660268
H19.33.004__1417642343__37_11	H19.33.004__1417642343__37_11	H19.33.004	CN	1417642343	5629.10710797991	1747.9039524623327	28	314.60714285714283		unknown	1.0	1.0	0.7729094114152852	0.15260320524371482
H19.33.004__1417642343__38_12	H19.33.004__1417642343__38_12	H19.33.004	CN	1417642343	5774.196756998698	1881.1429901123047	24	407.75		unknown	1.0	1.0	0.9205483484905811	-0.5684382060477993
H19.33.004__1417642343__38_13	H19.33.004__1417642343__38_13	H19.33.004	CN	1417642343	5782.657543945313	2039.2518188476563	20	296.05		unknown	1.0	1.0	-0.4095293012148153	0.44743132938862373
H19.33.004__1417642343__37_13	H19.33.004__1417642343__37_13	H19.33.004	CN	1417642343	5642.357780905331	2014.5632252412684	34	305.02941176470586		unknown	1.0	1.0	0.716991095105793	-0.029023915868818466
H19.33.004__1417642343__37_12	H19.33.004__1417642343__37_12	H19.33.004	CN	1417642343	5628.917881556919	1876.0301906040736	28	287.32142857142856		unknown	1.0	1.0	0.1182184723840934	0.07329725887894871
H19.33.004__1417642343__37_14	H19.33.004__1417642343__37_14	H19.33.004	CN	1417642343	5615.857112630209	2164.4083740234373	30	274.3		unknown	1.0	1.0	-0.07687817348303215	-0.09208483852308232
H19.33.004__1417642343__37_15	H19.33.004__1417642343__37_15	H19.33.004	CN	1417642343	5630.897256174395	2323.5989714591733	31	256.19354838709677		unknown	1.0	1.0	0.6135557844306565	0.7808886000764754
H19.33.004__1417642343__36_13	H19.33.004__1417642343__36_13	H19.33.004	CN	1417642343	5485.281277126736	2035.8092312282986	18	317.44444444444446		unknown	1.0	1.0	-0.023058364907012262	0.5018122309532707
H19.33.004__1417642343__36_12	H19.33.004__1417642343__36_12	H19.33.004	CN	1417642343	5471.225836338141	1874.533444135617	39	342.0		unknown	1.0	1.0	0.6140751007135473	0.8309045689161595
H19.33.004__1417642343__36_11	H19.33.004__1417642343__36_11	H19.33.004	CN	1417642343	5465.0440673828125	1723.9210357666016	32	227.53125		unknown	1.0	1.0	-0.05985827357562411	0.893602173133232
H19.33.004__1417642343__38_18	H19.33.004__1417642343__38_18	H19.33.004	CN	1417642343	5773.316727487664	2786.325863486842	38	217.44736842105263		unknown	1.0	1.0	0.37120222118810436	1.4891215097666148
H19.33.004__1417642343__38_17	H19.33.004__1417642343__38_17	H19.33.004	CN	1417642343	5774.304800180288	2624.7289287860576	39	354.9230769230769		unknown	1.0	1.0	1.0363267067427628	0.8018057288973529
H19.33.004__1417642343__39_20	H19.33.004__1417642343__39_20	H19.33.004	CN	1417642343	5947.5062063116775	3067.7438579358554	38	326.05263157894734		unknown	1.0	1.0	0.3791872888160348	1.5273820200489827
H19.33.004__1417642343__39_19	H19.33.004__1417642343__39_19	H19.33.004	CN	1417642343	5926.679235387732	2920.130461516204	27	229.62962962962962		unknown	1.0	1.0	-0.03768351029890741	0.8339669168434539
H19.33.004__1417642343__38_20	H19.33.004__1417642343__38_20	H19.33.004	CN	1417642343	5777.300255408654	3083.827167217548	26	401.53846153846155		unknown	1.0	1.0	0.7017189893481072	-0.4546589148061814
H19.33.004__1417642343__37_19	H19.33.004__1417642343__37_19	H19.33.004	CN	1417642343	5619.2015026461695	2932.6572501890123	31	266.16129032258067		unknown	1.0	1.0	0.5835949374500758	0.3139235543401411
H19.33.004__1417642343__39_18	H19.33.004__1417642343__39_18	H19.33.004	CN	1417642343	5922.999186197917	2776.127864583333	30	280.3333333333333		unknown	1.0	1.0	0.3090302047621559	0.24943155931844135
H19.33.004__1417642343__37_18	H19.33.004__1417642343__37_18	H19.33.004	CN	1417642343	5615.79833984375	2769.914348733836	29	303.44827586206895		unknown	1.0	1.0	0.029381133388239025	0.20487256588594432
H19.33.004__1417642343__37_23	H19.33.004__1417642343__37_23	H19.33.004	CN	1417642343	5616.93918595224	3537.5160533977005	53	268.9056603773585		unknown	1.0	1.0	0.3425436478185965	0.9921237540226873
H19.33.004__1417642343__38_23	H19.33.004__1417642343__38_23	H19.33.004	CN	1417642343	5765.17607717803	3530.04873194839	33	277.8181818181818		unknown	1.0	1.0	0.011373262293274525	-0.00877471664349578
H19.33.004__1417642343__39_24	H19.33.004__1417642343__39_24	H19.33.004	CN	1417642343	5921.256591796875	3669.7680109197445	22	272.04545454545456		unknown	1.0	1.0	0.4014175653363205	0.009962621894221568
H19.33.004__1417642343__39_23	H19.33.004__1417642343__39_23	H19.33.004	CN	1417642343	5911.472115652902	3526.0984933035716	28	311.2857142857143		unknown	1.0	1.0	0.39065322115416934	1.1838267289624596
H19.33.004__1417642343__38_24	H19.33.004__1417642343__38_24	H19.33.004	CN	1417642343	5777.828311011905	3665.0470028831846	21	173.52380952380952		unknown	1.0	1.0	-0.35166526715071317	-0.4556091371224052
H19.33.004__1417642343__37_24	H19.33.004__1417642343__37_24	H19.33.004	CN	1417642343	5630.171660632622	3676.916682545732	41	245.0731707317073		unknown	1.0	1.0	-0.061478565107403745	1.0151724537174633
H19.33.004__1417642343__36_23	H19.33.004__1417642343__36_23	H19.33.004	CN	1417642343	5463.647347005209	3531.1480794270833	30	297.3		unknown	1.0	1.0	0.35090848189348406	-0.025499982212222758
H19.33.004__1417642343__36_24	H19.33.004__1417642343__36_24	H19.33.004	CN	1417642343	5474.294234295281	3669.490174585459	49	206.51020408163265		unknown	1.0	1.0	0.23230184953249136	0.49081451548462585
H19.33.004__1417642343__37_21	H19.33.004__1417642343__37_21	H19.33.004	CN	1417642343	5616.423166232639	3214.240771484375	45	232.13333333333333		unknown	1.0	1.0	0.4555038038885196	1.2963211318078343
H19.33.004__1417642343__38_21	H19.33.004__1417642343__38_21	H19.33.004	CN	1417642343	5774.43985523897	3218.885160558364	34	334.88235294117646		unknown	1.0	1.0	0.5707727420799068	0.3080978365981605
H19.33.004__1417642343__39_21	H19.33.004__1417642343__39_21	H19.33.004	CN	1417642343	5928.156512920673	3242.178241436298	26	410.11538461538464		unknown	1.0	1.0	0.5499979052064624	0.12204733709968307
H19.33.004__1417642343__39_22	H19.33.004__1417642343__39_22	H19.33.004	CN	1417642343	5935.578152901786	3365.463511439732	35	303.65714285714284		unknown	1.0	1.0	0.2971621692482871	0.6273204143787506
H19.33.004__1417642343__38_22	H19.33.004__1417642343__38_22	H19.33.004	CN	1417642343	5770.217727661133	3377.706283569336	32	211.78125		unknown	1.0	1.0	-0.4165720335414723	1.0556256988639348
H19.33.004__1417642343__37_22	H19.33.004__1417642343__37_22	H19.33.004	CN	1417642343	5627.514012536337	3369.854236691497	43	249.95348837209303		unknown	1.0	1.0	-0.030901521952452434	1.5964215679369298
H19.33.004__1417642343__37_20	H19.33.004__1417642343__37_20	H19.33.004	CN	1417642343	5620.670498934659	3090.330899325284	33	290.75757575757575		unknown	1.0	1.0	0.37884717017881475	0.7038384022432712
H19.33.004__1417642343__39_14	H19.33.004__1417642343__39_14	H19.33.004	CN	1417642343	5933.328839983259	2166.045139857701	28	396.0357142857143		unknown	1.0	1.0	0.7887663720259239	-1.1075355014582542
H19.33.004__1417642343__39_15	H19.33.004__1417642343__39_15	H19.33.004	CN	1417642343	5939.356896033654	2321.080322265625	13	202.0		unknown	1.0	1.0	0.04638377821110679	0.6099723915613843
H19.33.004__1417642343__38_15	H19.33.004__1417642343__38_15	H19.33.004	CN	1417642343	5779.86015181108	2320.7371215820312	44	336.34090909090907		unknown	1.0	1.0	0.9544261683236386	1.382055417772667
H19.33.004__1417642343__37_17	H19.33.004__1417642343__37_17	H19.33.004	CN	1417642343	5615.2548828125	2621.044776916504	32	307.625		unknown	1.0	1.0	0.6867145915392274	0.4602138557961687
H19.33.004__1417642343__39_17	H19.33.004__1417642343__39_17	H19.33.004	CN	1417642343	5933.57625804228	2617.2223115808824	34	209.2941176470588		unknown	1.0	1.0	0.04483753228796741	0.134528574058169
H19.33.004__1417642343__39_16	H19.33.004__1417642343__39_16	H19.33.004	CN	1417642343	5920.484101086128	2478.923351753049	41	264.6585365853659		unknown	1.0	1.0	0.7035479396649101	0.611997294075966
H19.33.004__1417642343__38_16	H19.33.004__1417642343__38_16	H19.33.004	CN	1417642343	5775.785569411058	2488.1683255709136	26	302.46153846153845		unknown	1.0	1.0	0.5122440107222569	-0.5459790042716738
H19.33.004__1417642343__37_16	H19.33.004__1417642343__37_16	H19.33.004	CN	1417642343	5616.374974959936	2473.961244240785	39	245.0		unknown	1.0	1.0	0.3388561370848759	0.5488178145646505
H19.33.004__1417642343__35_7	H19.33.004__1417642343__35_7	H19.33.004	CN	1417642343	5321.828400985054	1126.4801662279212	23	307.39130434782606		unknown	1.0	1.0	0.36980511018996637	0.5364773569418916
H19.33.004__1417642343__34_6	H19.33.004__1417642343__34_6	H19.33.004	CN	1417642343	5147.47548828125	980.8759114583333	15	445.06666666666666		unknown	1.0	1.0	0.5907971719116158	-1.0386868790499195
H19.33.004__1417642343__34_7	H19.33.004__1417642343__34_7	H19.33.004	CN	1417642343	5177.2060546875	1125.285558629919	27	288.22222222222223		unknown	1.0	1.0	0.943187243703645	0.46417098576593335
H19.33.004__1417642343__34_8	H19.33.004__1417642343__34_8	H19.33.004	CN	1417642343	5167.0333251953125	1269.2024955749512	32	317.09375		unknown	1.0	1.0	0.7866836713121411	0.8524838341267093
H19.33.004__1417642343__34_9	H19.33.004__1417642343__34_9	H19.33.004	CN	1417642343	5178.215871710527	1409.357601768092	19	377.05263157894734		unknown	1.0	1.0	0.7249502775052195	-0.48071530551083524
H19.33.004__1417642343__35_8	H19.33.004__1417642343__35_8	H19.33.004	CN	1417642343	5335.67357421875	1282.8225927734375	25	215.0		unknown	1.0	1.0	0.12534166211096945	-0.2619786647919875
H19.33.004__1417642343__36_15	H19.33.004__1417642343__36_15	H19.33.004	CN	1417642343	5466.780164930556	2336.20169406467	36	219.66666666666666		unknown	1.0	1.0	0.1810097839097197	1.0865671752775672
H19.33.004__1417642343__36_16	H19.33.004__1417642343__36_16	H19.33.004	CN	1417642343	5463.94177734375	2455.572734375	25	436.56		unknown	1.0	1.0	0.7400044892343304	-0.5858626895495869
H19.33.004__1417642343__36_20	H19.33.004__1417642343__36_20	H19.33.004	CN	1417642343	5489.7472550675675	3095.0801177153717	37	290.7567567567568		unknown	1.0	1.0	0.37486501106232606	1.3021518523344064
H19.33.004__1417642343__36_19	H19.33.004__1417642343__36_19	H19.33.004	CN	1417642343	5475.663995150862	2915.2341561153016	29	240.31034482758622		unknown	1.0	1.0	0.3469360093143736	0.625308196373296
H19.33.004__1417642343__36_18	H19.33.004__1417642343__36_18	H19.33.004	CN	1417642343	5490.925117688302	2783.128211388221	39	271.02564102564105		unknown	1.0	1.0	0.6051557330575658	0.4591534414328172
