node_id	patch_id	donor_id	region	section_id	x	y	n_cells	mean_n_transcripts	mapped_confidence_mean	dominant_mapped_cell_type	dominant_mapped_cell_type_fraction	celltype_fraction__unknown
H19.33.004__1417642343__31_7	H19.33.004__1417642343__31_7	H19.33.004	CN	1417642343	4732.403187144886	1148.8757213245738	11	297.72727272727275		unknown	1.0	1.0
H19.33.004__1417642343__31_8	H19.33.004__1417642343__31_8	H19.33.004	CN	1417642343	4722.100321451823	1262.5757446289062	24	436.4166666666667		unknown	1.0	1.0
H19.33.004__1417642343__30_10	H19.33.004__1417642343__30_10	H19.33.004	CN	1417642343	4583.1123046875	1566.6402849469866	28	297.75		unknown	1.0	1.0
H19.33.004__1417642343__30_7	H19.33.004__1417642343__30_7	H19.33.004	CN	1417642343	4582.860373757102	1120.7006891424005	22	356.04545454545456		unknown	1.0	1.0
H19.33.004__1417642343__30_6	H19.33.004__1417642343__30_6	H19.33.004	CN	1417642343	4568.283048930921	990.4432405170642	19	344.89473684210526		unknown	1.0	1.0
H19.33.004__1417642343__30_5	H19.33.004__1417642343__30_5	H19.33.004	CN	1417642343	4559.904918323864	806.3414167924361	22	211.6818181818182		unknown	1.0	1.0
H19.33.004__1417642343__31_5	H19.33.004__1417642343__31_5	H19.33.004	CN	1417642343	4728.696627103365	834.3387967623197	26	271.0769230769231		unknown	1.0	1.0
H19.33.004__1417642343__29_5	H19.33.004__1417642343__29_5	H19.33.004	CN	1417642343	4434.335864257812	808.8696960449219	20	241.0		unknown	1.0	1.0
H19.33.004__1417642343__28_5	H19.33.004__1417642343__28_5	H19.33.004	CN	1417642343	4267.37466796875	847.596279296875	25	176.76		unknown	1.0	1.0
H19.33.004__1417642343__30_8	H19.33.004__1417642343__30_8	H19.33.004	CN	1417642343	4551.4986328125	1262.660986328125	15	420.8		unknown	1.0	1.0
H19.33.004__1417642343__30_9	H19.33.004__1417642343__30_9	H19.33.004	CN	1417642343	4597.516357421875	1408.6455993652344	12	270.0		unknown	1.0	1.0
H19.33.004__1417642343__29_7	H19.33.004__1417642343__29_7	H19.33.004	CN	1417642343	4423.217583550348	1139.392062717014	18	553.7777777777778		unknown	1.0	1.0
H19.33.004__1417642343__29_8	H19.33.004__1417642343__29_8	H19.33.004	CN	1417642343	4442.31279296875	1284.8081787109375	15	404.8666666666667		unknown	1.0	1.0
H19.33.004__1417642343__29_9	H19.33.004__1417642343__29_9	H19.33.004	CN	1417642343	4433.950927734375	1415.116690499442	14	438.85714285714283		unknown	1.0	1.0
H19.33.004__1417642343__31_10	H19.33.004__1417642343__31_10	H19.33.004	CN	1417642343	4731.340161132813	1580.3130798339844	20	393.95		unknown	1.0	1.0
H19.33.004__1417642343__31_9	H19.33.004__1417642343__31_9	H19.33.004	CN	1417642343	4746.057161458333	1421.2412190755208	15	352.0		unknown	1.0	1.0
H19.33.004__1417642343__29_10	H19.33.004__1417642343__29_10	H19.33.004	CN	1417642343	4404.947887073864	1566.3450039950285	11	452.45454545454544		unknown	1.0	1.0
H19.33.004__1417642343__28_6	H19.33.004__1417642343__28_6	H19.33.004	CN	1417642343	4283.586012620192	994.1829693134015	13	176.15384615384616		unknown	1.0	1.0
H19.33.004__1417642343__28_7	H19.33.004__1417642343__28_7	H19.33.004	CN	1417642343	4284.924345128677	1118.4904856962316	17	345.5882352941176		unknown	1.0	1.0
H19.33.004__1417642343__28_10	H19.33.004__1417642343__28_10	H19.33.004	CN	1417642343	4293.601092303241	1580.153894495081	27	397.0		unknown	1.0	1.0
H19.33.004__1417642343__28_11	H19.33.004__1417642343__28_11	H19.33.004	CN	1417642343	4282.17685171274	1736.4612145057092	26	565.6923076923077		unknown	1.0	1.0
H19.33.004__1417642343__28_8	H19.33.004__1417642343__28_8	H19.33.004	CN	1417642343	4275.53974609375	1281.440203857422	20	420.6		unknown	1.0	1.0
H19.33.004__1417642343__28_9	H19.33.004__1417642343__28_9	H19.33.004	CN	1417642343	4275.998101128473	1445.1661783854167	9	328.77777777777777		unknown	1.0	1.0
H19.33.004__1417642343__23_9	H19.33.004__1417642343__23_9	H19.33.004	CN	1417642343	3532.2327880859375	1419.015821668837	18	478.8888888888889		unknown	1.0	1.0
H19.33.004__1417642343__23_10	H19.33.004__1417642343__23_10	H19.33.004	CN	1417642343	3525.9107724144346	1563.8969552176338	21	223.52380952380952		unknown	1.0	1.0
H19.33.004__1417642343__23_8	H19.33.004__1417642343__23_8	H19.33.004	CN	1417642343	3518.309988839286	1252.6912260509673	21	344.4761904761905		unknown	1.0	1.0
H19.33.004__1417642343__23_7	H19.33.004__1417642343__23_7	H19.33.004	CN	1417642343	3508.189876302083	1122.5046142578126	15	348.6		unknown	1.0	1.0
H19.33.004__1417642343__23_11	H19.33.004__1417642343__23_11	H19.33.004	CN	1417642343	3521.667331271701	1731.6640625	18	423.1666666666667		unknown	1.0	1.0
H19.33.004__1417642343__23_12	H19.33.004__1417642343__23_12	H19.33.004	CN	1417642343	3508.274586397059	1880.3484173943016	17	349.29411764705884		unknown	1.0	1.0
H19.33.004__1417642343__24_7	H19.33.004__1417642343__24_7	H19.33.004	CN	1417642343	3693.8785984205165	1121.6471584154212	23	424.5652173913044		unknown	1.0	1.0
H19.33.004__1417642343__24_9	H19.33.004__1417642343__24_9	H19.33.004	CN	1417642343	3681.8948822021484	1426.3220520019531	16	333.5625		unknown	1.0	1.0
H19.33.004__1417642343__25_9	H19.33.004__1417642343__25_9	H19.33.004	CN	1417642343	3832.8932834201387	1428.6493055555557	18	308.5		unknown	1.0	1.0
H19.33.004__1417642343__25_8	H19.33.004__1417642343__25_8	H19.33.004	CN	1417642343	3840.3127964564733	1253.3697596958705	14	252.42857142857142		unknown	1.0	1.0
H19.33.004__1417642343__25_7	H19.33.004__1417642343__25_7	H19.33.004	CN	1417642343	3806.2975212545957	1111.0244858685662	17	399.1764705882353		unknown	1.0	1.0
H19.33.004__1417642343__26_7	H19.33.004__1417642343__26_7	H19.33.004	CN	1417642343	3967.075942993164	1106.919044494629	16	338.4375		unknown	1.0	1.0
H19.33.004__1417642343__26_5	H19.33.004__1417642343__26_5	H19.33.004	CN	1417642343	3963.9740142822266	789.2400989532471	32	292.5625		unknown	1.0	1.0
H19.33.004__1417642343__26_6	H19.33.004__1417642343__26_6	H19.33.004	CN	1417642343	3990.4182942708335	978.5124715169271	12	318.5		unknown	1.0	1.0
H19.33.004__1417642343__27_5	H19.33.004__1417642343__27_5	H19.33.004	CN	1417642343	4115.132861328125	820.0235921223958	15	293.2		unknown	1.0	1.0
H19.33.004__1417642343__27_6	H19.33.004__1417642343__27_6	H19.33.004	CN	1417642343	4105.815511067708	961.7299601236979	12	463.5		unknown	1.0	1.0
H19.33.004__1417642343__27_7	H19.33.004__1417642343__27_7	H19.33.004	CN	1417642343	4139.5234375	1129.000704251803	13	346.2307692307692		unknown	1.0	1.0
H19.33.004__1417642343__27_8	H19.33.004__1417642343__27_8	H19.33.004	CN	1417642343	4117.720239257813	1284.0901000976562	10	305.1		unknown	1.0	1.0
H19.33.004__1417642343__27_10	H19.33.004__1417642343__27_10	H19.33.004	CN	1417642343	4134.0606689453125	1540.474385579427	12	481.6666666666667		unknown	1.0	1.0
H19.33.004__1417642343__26_9	H19.33.004__1417642343__26_9	H19.33.004	CN	1417642343	3965.453059895833	1435.5397379557292	15	364.93333333333334		unknown	1.0	1.0
H19.33.004__1417642343__26_10	H19.33.004__1417642343__26_10	H19.33.004	CN	1417642343	3969.7154296875	1590.677109375	25	335.44		unknown	1.0	1.0
H19.33.004__1417642343__25_6	H19.33.004__1417642343__25_6	H19.33.004	CN	1417642343	3856.449910481771	948.1876424153646	6	179.0		unknown	1.0	1.0
H19.33.004__1417642343__26_4	H19.33.004__1417642343__26_4	H19.33.004	CN	1417642343	4016.726708984375	726.0578796386719	20	335.3		unknown	1.0	1.0
H19.33.004__1417642343__27_4	H19.33.004__1417642343__27_4	H19.33.004	CN	1417642343	4096.606802591464	702.2860077648628	41	342.9756097560976		unknown	1.0	1.0
H19.33.004__1417642343__25_10	H19.33.004__1417642343__25_10	H19.33.004	CN	1417642343	3833.992685953776	1565.9543558756511	24	336.875		unknown	1.0	1.0
H19.33.004__1417642343__24_11	H19.33.004__1417642343__24_11	H19.33.004	CN	1417642343	3671.2188831676135	1698.7954656427557	11	442.1818181818182		unknown	1.0	1.0
H19.33.004__1417642343__24_10	H19.33.004__1417642343__24_10	H19.33.004	CN	1417642343	3662.1040649414062	1575.3647033691407	20	312.15		unknown	1.0	1.0
H19.33.004__1417642343__25_11	H19.33.004__1417642343__25_11	H19.33.004	CN	1417642343	3829.333219401042	1703.6022705078126	15	313.3333333333333		unknown	1.0	1.0
H19.33.004__1417642343__27_9	H19.33.004__1417642343__27_9	H19.33.004	CN	1417642343	4131.141828264509	1419.6537214006696	14	470.64285714285717		unknown	1.0	1.0
H19.33.004__1417642343__27_12	H19.33.004__1417642343__27_12	H19.33.004	CN	1417642343	4117.22745289522	1851.143159754136	17	655.5882352941177		unknown	1.0	1.0
H19.33.004__1417642343__27_11	H19.33.004__1417642343__27_11	H19.33.004	CN	1417642343	4094.363590494792	1705.9590006510416	15	219.46666666666667		unknown	1.0	1.0
H19.33.004__1417642343__26_13	H19.33.004__1417642343__26_13	H19.33.004	CN	1417642343	3970.0888793945314	2023.2619201660157	20	441.1		unknown	1.0	1.0
H19.33.004__1417642343__26_12	H19.33.004__1417642343__26_12	H19.33.004	CN	1417642343	3994.598670372596	1891.6646071213943	13	438.61538461538464		unknown	1.0	1.0
H19.33.004__1417642343__25_12	H19.33.004__1417642343__25_12	H19.33.004	CN	1417642343	3814.532036675347	1874.1592475043403	18	632.2222222222222		unknown	1.0	1.0
H19.33.004__1417642343__23_13	H19.33.004__1417642343__23_13	H19.33.004	CN	1417642343	3520.8508890086205	2020.9631894867996	29	364.0344827586207		unknown	1.0	1.0
H19.33.004__1417642343__25_13	H19.33.004__1417642343__25_13	H19.33.004	CN	1417642343	3840.481698172433	2025.7088797433037	28	423.89285714285717		unknown	1.0	1.0
H19.33.004__1417642343__24_14	H19.33.004__1417642343__24_14	H19.33.004	CN	1417642343	3666.2053125	2185.351484375	25	362.36		unknown	1.0	1.0
H19.33.004__1417642343__25_14	H19.33.004__1417642343__25_14	H19.33.004	CN	1417642343	3822.167138671875	2177.547607421875	25	311.88		unknown	1.0	1.0
H19.33.004__1417642343__25_15	H19.33.004__1417642343__25_15	H19.33.004	CN	1417642343	3817.683279854911	2326.1191522507443	21	328.4761904761905		unknown	1.0	1.0
H19.33.004__1417642343__23_16	H19.33.004__1417642343__23_16	H19.33.004	CN	1417642343	3536.220967060811	2453.628365181588	37	402.4594594594595		unknown	1.0	1.0
H19.33.004__1417642343__24_16	H19.33.004__1417642343__24_16	H19.33.004	CN	1417642343	3682.523085650276	2488.675429400276	34	337.5		unknown	1.0	1.0
H19.33.004__1417642343__23_14	H19.33.004__1417642343__23_14	H19.33.004	CN	1417642343	3543.4184341430664	2177.143928527832	32	291.46875		unknown	1.0	1.0
H19.33.004__1417642343__23_15	H19.33.004__1417642343__23_15	H19.33.004	CN	1417642343	3520.694598162616	2344.494366681134	27	307.18518518518516		unknown	1.0	1.0
H19.33.004__1417642343__24_12	H19.33.004__1417642343__24_12	H19.33.004	CN	1417642343	3674.8906453450522	1869.7522837320964	24	400.875		unknown	1.0	1.0
H19.33.004__1417642343__27_17	H19.33.004__1417642343__27_17	H19.33.004	CN	1417642343	4107.565514197717	2621.6401085486777	26	389.03846153846155		unknown	1.0	1.0
H19.33.004__1417642343__27_19	H19.33.004__1417642343__27_19	H19.33.004	CN	1417642343	4115.357718331473	2924.941476004464	28	203.78571428571428		unknown	1.0	1.0
H19.33.004__1417642343__27_18	H19.33.004__1417642343__27_18	H19.33.004	CN	1417642343	4128.017463684082	2769.3479614257812	32	233.75		unknown	1.0	1.0
H19.33.004__1417642343__27_16	H19.33.004__1417642343__27_16	H19.33.004	CN	1417642343	4122.078380766369	2479.1358003162204	21	416.4761904761905		unknown	1.0	1.0
H19.33.004__1417642343__26_18	H19.33.004__1417642343__26_18	H19.33.004	CN	1417642343	3988.3572684151786	2781.597314453125	35	221.77142857142857		unknown	1.0	1.0
H19.33.004__1417642343__26_17	H19.33.004__1417642343__26_17	H19.33.004	CN	1417642343	3980.873542554451	2617.4273200757575	33	278.969696969697		unknown	1.0	1.0
H19.33.004__1417642343__27_21	H19.33.004__1417642343__27_21	H19.33.004	CN	1417642343	4130.675549018673	3208.7540372522867	41	317.9756097560976		unknown	1.0	1.0
H19.33.004__1417642343__27_20	H19.33.004__1417642343__27_20	H19.33.004	CN	1417642343	4116.2189357591715	3077.549560546875	46	215.67391304347825		unknown	1.0	1.0
H19.33.004__1417642343__26_22	H19.33.004__1417642343__26_22	H19.33.004	CN	1417642343	3981.2636509486606	3365.253104073661	35	357.0		unknown	1.0	1.0
H19.33.004__1417642343__26_20	H19.33.004__1417642343__26_20	H19.33.004	CN	1417642343	3971.7122521033652	3075.869365985577	13	318.61538461538464		unknown	1.0	1.0
H19.33.004__1417642343__26_19	H19.33.004__1417642343__26_19	H19.33.004	CN	1417642343	3961.5790497750945	2925.9671519886365	33	245.78787878787878		unknown	1.0	1.0
H19.33.004__1417642343__25_16	H19.33.004__1417642343__25_16	H19.33.004	CN	1417642343	3831.7195434570312	2472.577297634549	36	321.55555555555554		unknown	1.0	1.0
H19.33.004__1417642343__25_17	H19.33.004__1417642343__25_17	H19.33.004	CN	1417642343	3830.4093981291117	2627.5661942331412	38	276.57894736842104		unknown	1.0	1.0
H19.33.004__1417642343__25_18	H19.33.004__1417642343__25_18	H19.33.004	CN	1417642343	3825.1234188988096	2775.5039178757443	21	314.6190476190476		unknown	1.0	1.0
H19.33.004__1417642343__26_16	H19.33.004__1417642343__26_16	H19.33.004	CN	1417642343	3964.3521961030506	2476.453793480283	42	352.1190476190476		unknown	1.0	1.0
H19.33.004__1417642343__25_19	H19.33.004__1417642343__25_19	H19.33.004	CN	1417642343	3832.889393682065	2948.024074388587	23	225.2608695652174		unknown	1.0	1.0
H19.33.004__1417642343__25_21	H19.33.004__1417642343__25_21	H19.33.004	CN	1417642343	3814.335400390625	3228.5221354166665	30	227.43333333333334		unknown	1.0	1.0
H19.33.004__1417642343__25_22	H19.33.004__1417642343__25_22	H19.33.004	CN	1417642343	3829.5105859375	3391.62015625	25	190.84		unknown	1.0	1.0
H19.33.004__1417642343__24_17	H19.33.004__1417642343__24_17	H19.33.004	CN	1417642343	3672.019804983428	2608.5739968039775	33	271.6666666666667		unknown	1.0	1.0
H19.33.004__1417642343__24_19	H19.33.004__1417642343__24_19	H19.33.004	CN	1417642343	3688.476764547414	2944.7870841190734	29	301.86206896551727		unknown	1.0	1.0
H19.33.004__1417642343__24_20	H19.33.004__1417642343__24_20	H19.33.004	CN	1417642343	3675.6830736243205	3069.8296641474185	23	483.5217391304348		unknown	1.0	1.0
H19.33.004__1417642343__24_21	H19.33.004__1417642343__24_21	H19.33.004	CN	1417642343	3688.976890162418	3214.741076017681	38	214.81578947368422		unknown	1.0	1.0
H19.33.004__1417642343__24_22	H19.33.004__1417642343__24_22	H19.33.004	CN	1417642343	3666.5033203125	3378.9914341517856	35	285.6857142857143		unknown	1.0	1.0
H19.33.004__1417642343__23_22	H19.33.004__1417642343__23_22	H19.33.004	CN	1417642343	3542.809853515625	3382.418193359375	25	271.64		unknown	1.0	1.0
H19.33.004__1417642343__23_21	H19.33.004__1417642343__23_21	H19.33.004	CN	1417642343	3512.58690344769	3213.231976052989	23	437.7826086956522		unknown	1.0	1.0
H19.33.004__1417642343__23_20	H19.33.004__1417642343__23_20	H19.33.004	CN	1417642343	3514.7936678799715	3061.7798961292615	22	378.0		unknown	1.0	1.0
H19.33.004__1417642343__24_18	H19.33.004__1417642343__24_18	H19.33.004	CN	1417642343	3683.277647437119	2766.8121427210367	41	222.53658536585365		unknown	1.0	1.0
H19.33.004__1417642343__23_19	H19.33.004__1417642343__23_19	H19.33.004	CN	1417642343	3522.8429418103447	2901.1350602774783	29	227.79310344827587		unknown	1.0	1.0
H19.33.004__1417642343__23_17	H19.33.004__1417642343__23_17	H19.33.004	CN	1417642343	3541.5965629245925	2618.273002292799	23	241.0		unknown	1.0	1.0
H19.33.004__1417642343__23_18	H19.33.004__1417642343__23_18	H19.33.004	CN	1417642343	3534.228593306108	2772.4082475142045	22	373.45454545454544		unknown	1.0	1.0
H19.33.004__1417642343__22_18	H19.33.004__1417642343__22_18	H19.33.004	CN	1417642343	3371.6703016493057	2786.598158094618	18	334.0		unknown	1.0	1.0
H19.33.004__1417642343__26_15	H19.33.004__1417642343__26_15	H19.33.004	CN	1417642343	3983.0774668817935	2317.8351201596465	23	398.7826086956522		unknown	1.0	1.0
H19.33.004__1417642343__27_15	H19.33.004__1417642343__27_15	H19.33.004	CN	1417642343	4128.472631835937	2326.876513671875	20	386.2		unknown	1.0	1.0
H19.33.004__1417642343__27_14	H19.33.004__1417642343__27_14	H19.33.004	CN	1417642343	4108.277124649439	2181.0940442207534	39	329.79487179487177		unknown	1.0	1.0
H19.33.004__1417642343__26_14	H19.33.004__1417642343__26_14	H19.33.004	CN	1417642343	3970.4282082950367	2159.112362132353	17	472.88235294117646		unknown	1.0	1.0
H19.33.004__1417642343__10_25	H19.33.004__1417642343__10_25	H19.33.004	CN	1417642343	1582.384039463141	3815.1916003104966	39	342.15384615384613		unknown	1.0	1.0
H19.33.004__1417642343__12_25	H19.33.004__1417642343__12_25	H19.33.004	CN	1417642343	1882.1527994791666	3848.9157552083334	15	446.0		unknown	1.0	1.0
H19.33.004__1417642343__12_26	H19.33.004__1417642343__12_26	H19.33.004	CN	1417642343	1850.189440604968	3993.748278495593	39	266.20512820512823		unknown	1.0	1.0
H19.33.004__1417642343__11_26	H19.33.004__1417642343__11_26	H19.33.004	CN	1417642343	1747.2019018554688	3953.3495849609376	50	324.64		unknown	1.0	1.0
H19.33.004__1417642343__13_25	H19.33.004__1417642343__13_25	H19.33.004	CN	1417642343	2025.6429779052735	3833.3704833984375	40	434.85		unknown	1.0	1.0
H19.33.004__1417642343__13_24	H19.33.004__1417642343__13_24	H19.33.004	CN	1417642343	2038.4529486762153	3681.832666015625	45	285.97777777777776		unknown	1.0	1.0
H19.33.004__1417642343__13_26	H19.33.004__1417642343__13_26	H19.33.004	CN	1417642343	2024.6918440193965	3974.415182179418	29	320.7586206896552		unknown	1.0	1.0
H19.33.004__1417642343__13_23	H19.33.004__1417642343__13_23	H19.33.004	CN	1417642343	2040.1358192845394	3545.1341231496713	19	488.63157894736844		unknown	1.0	1.0
H19.33.004__1417642343__12_24	H19.33.004__1417642343__12_24	H19.33.004	CN	1417642343	1892.0231567382812	3650.2548095703123	10	141.9		unknown	1.0	1.0
H19.33.004__1417642343__12_23	H19.33.004__1417642343__12_23	H19.33.004	CN	1417642343	1865.9066394624256	3537.373558407738	21	336.42857142857144		unknown	1.0	1.0
H19.33.004__1417642343__14_23	H19.33.004__1417642343__14_23	H19.33.004	CN	1417642343	2179.531184498857	3523.6067192263718	41	294.2682926829268		unknown	1.0	1.0
H19.33.004__1417642343__14_24	H19.33.004__1417642343__14_24	H19.33.004	CN	1417642343	2178.5060546875	3680.249345703125	25	337.0		unknown	1.0	1.0
H19.33.004__1417642343__15_24	H19.33.004__1417642343__15_24	H19.33.004	CN	1417642343	2330.798589070638	3675.3685607910156	48	312.6041666666667		unknown	1.0	1.0
H19.33.004__1417642343__15_23	H19.33.004__1417642343__15_23	H19.33.004	CN	1417642343	2329.3770783253203	3522.6585411658652	39	310.28205128205127		unknown	1.0	1.0
H19.33.004__1417642343__14_25	H19.33.004__1417642343__14_25	H19.33.004	CN	1417642343	2177.433539496528	3815.7511574074074	27	283.4074074074074		unknown	1.0	1.0
H19.33.004__1417642343__14_26	H19.33.004__1417642343__14_26	H19.33.004	CN	1417642343	2176.1621751051684	3979.812246469351	26	360.15384615384613		unknown	1.0	1.0
H19.33.004__1417642343__15_25	H19.33.004__1417642343__15_25	H19.33.004	CN	1417642343	2320.913754111842	3816.3728412828946	38	414.94736842105266		unknown	1.0	1.0
H19.33.004__1417642343__15_26	H19.33.004__1417642343__15_26	H19.33.004	CN	1417642343	2327.5454656427555	3964.488447709517	22	329.1818181818182		unknown	1.0	1.0
H19.33.004__1417642343__14_27	H19.33.004__1417642343__14_27	H19.33.004	CN	1417642343	2184.870535714286	4138.098981584822	42	419.42857142857144		unknown	1.0	1.0
H19.33.004__1417642343__13_28	H19.33.004__1417642343__13_28	H19.33.004	CN	1417642343	2034.2114501953124	4282.249930245535	35	383.9428571428571		unknown	1.0	1.0
H19.33.004__1417642343__14_28	H19.33.004__1417642343__14_28	H19.33.004	CN	1417642343	2176.8330149931066	4271.292049632353	34	351.97058823529414		unknown	1.0	1.0
H19.33.004__1417642343__15_28	H19.33.004__1417642343__15_28	H19.33.004	CN	1417642343	2318.054609818892	4280.5071355646305	44	391.97727272727275		unknown	1.0	1.0
H19.33.004__1417642343__15_27	H19.33.004__1417642343__15_27	H19.33.004	CN	1417642343	2337.2683856670674	4124.6985426682695	52	234.73076923076923		unknown	1.0	1.0
H19.33.004__1417642343__12_27	H19.33.004__1417642343__12_27	H19.33.004	CN	1417642343	1870.548583984375	4092.6828729538693	21	397.6190476190476		unknown	1.0	1.0
